Customer ID,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
3948-XHGNA,Q3,1,Churned,Yes,1,80,5005,Other,Don't know
0565-IYCGT,Q3,1,Churned,Yes,1,93,6230,Competitor,Competitor made better offer
5445-UTODQ,Q3,2,Churned,Yes,1,87,3238,Competitor,Competitor made better offer
1024-VRZHF,Q3,1,Churned,Yes,1,70,2044,Competitor,Competitor made better offer
0348-SDKOL,Q3,2,Churned,Yes,1,96,4415,Competitor,Competitor made better offer
4373-MAVJG,Q3,2,Churned,Yes,1,70,5148,Competitor,Competitor made better offer
8901-HJXTF,Q3,1,Churned,Yes,1,94,3747,Competitor,Competitor made better offer
5419-KLXBN,Q3,2,Churned,Yes,1,90,5853,Competitor,Competitor made better offer
9828-AOQLM,Q3,1,Churned,Yes,1,91,3187,Competitor,Competitor made better offer
7615-ESMYF,Q3,3,Churned,Yes,1,70,5482,Competitor,Competitor made better offer
3858-VOBET,Q3,3,Churned,Yes,1,89,5897,Competitor,Competitor made better offer
1447-PJGGA,Q3,1,Churned,Yes,1,93,5789,Competitor,Competitor made better offer
8565-CLBZW,Q3,3,Churned,Yes,1,95,2050,Competitor,Competitor made better offer
9139-WQQDY,Q3,3,Churned,Yes,1,90,4235,Other,Poor expertise of online support
0224-HJAPT,Q3,2,Churned,Yes,1,82,2857,Competitor,Competitor made better offer
8086-OVPWV,Q3,1,Churned,Yes,1,91,2384,Competitor,Competitor made better offer
9430-FRQOC,Q3,2,Churned,Yes,1,80,5587,Competitor,Competitor made better offer
3074-GQWYX,Q3,2,Churned,Yes,1,87,3520,Competitor,Competitor made better offer
6845-RGTYS,Q3,1,Churned,Yes,1,80,4622,Competitor,Competitor made better offer
8861-HGGKB,Q3,2,Churned,Yes,1,80,5699,Competitor,Competitor made better offer
7065-YUNRY,Q3,1,Churned,Yes,1,69,3049,Competitor,Competitor made better offer
7694-VLBWQ,Q3,2,Churned,Yes,1,74,4857,Dissatisfaction,Product dissatisfaction
6481-OGDOO,Q3,1,Churned,Yes,1,73,4394,Competitor,Competitor made better offer
3753-TSEMP,Q3,1,Churned,Yes,1,79,2524,Dissatisfaction,Product dissatisfaction
8305-VHZBZ,Q3,1,Churned,Yes,1,92,4325,Price,Long distance charges
9172-JITSM,Q3,1,Churned,Yes,1,75,2641,Other,Don't know
6298-QDFNH,Q3,1,Churned,Yes,1,68,4718,Dissatisfaction,Product dissatisfaction
6173-ITPWD,Q3,1,Churned,Yes,1,91,2516,Dissatisfaction,Product dissatisfaction
9734-UYXQI,Q3,1,Churned,Yes,1,90,5115,Competitor,Competitor made better offer
2189-UXTKY,Q3,1,Churned,Yes,1,91,3410,Dissatisfaction,Product dissatisfaction
4958-GZWIY,Q3,2,Churned,Yes,1,91,2984,Other,Don't know
6356-ELRKD,Q3,2,Churned,Yes,1,79,4091,Other,Don't know
8624-GIOUT,Q3,1,Churned,Yes,1,78,6006,Other,Don't know
3177-LASXD,Q3,3,Churned,Yes,1,77,2619,Dissatisfaction,Poor expertise of phone support
4897-QSUYC,Q3,3,Churned,Yes,1,86,4939,Attitude,Attitude of support person
1084-UQCHV,Q3,2,Churned,Yes,1,66,2901,Attitude,Attitude of support person
2955-BJZHG,Q3,1,Churned,Yes,1,77,5174,Competitor,Competitor had better devices
3806-DXQOM,Q3,2,Churned,Yes,1,95,2563,Attitude,Attitude of service provider
9300-RENDD,Q3,3,Churned,Yes,1,91,4815,Attitude,Attitude of support person
0761-AETCS,Q3,2,Churned,Yes,1,92,3236,Attitude,Attitude of support person
2153-MREFK,Q3,1,Churned,Yes,1,79,3599,Attitude,Attitude of support person
3106-ULWFW,Q3,1,Churned,Yes,1,95,2887,Competitor,Competitor had better devices
0925-VYDLG,Q3,3,Churned,Yes,1,83,5898,Attitude,Attitude of service provider
4349-GFQHK,Q3,3,Churned,Yes,1,87,4212,Attitude,Attitude of service provider
7802-EFKNY,Q3,1,Churned,Yes,1,79,5865,Competitor,Competitor had better devices
8035-BUYVG,Q3,1,Churned,Yes,1,67,5422,Attitude,Attitude of support person
9787-XVQIU,Q3,3,Churned,Yes,1,91,3596,Attitude,Attitude of support person
8945-MUQUF,Q3,3,Churned,Yes,1,94,5074,Competitor,Competitor made better offer
3023-GFLBR,Q3,2,Churned,Yes,1,66,3336,Attitude,Attitude of service provider
0524-IAVZO,Q3,2,Churned,Yes,1,90,3698,Other,Don't know
2737-YNGYW,Q3,3,Churned,Yes,1,69,2856,Attitude,Attitude of support person
5159-YFPKQ,Q3,1,Churned,Yes,1,91,5270,Competitor,Competitor had better devices
7927-AUXBZ,Q3,2,Churned,Yes,1,76,4417,Attitude,Attitude of support person
7619-ODSGN,Q3,1,Churned,Yes,1,90,5699,Attitude,Attitude of support person
2514-GINMM,Q3,2,Churned,Yes,1,92,4490,Attitude,Attitude of service provider
2659-VXMWZ,Q3,3,Churned,Yes,1,85,4146,Attitude,Attitude of support person
4285-GYRQC,Q3,2,Churned,Yes,1,89,3344,Attitude,Attitude of support person
8337-MSSXB,Q3,2,Churned,Yes,1,74,3677,Attitude,Attitude of service provider
8182-BJDSI,Q3,1,Churned,Yes,1,90,2468,Attitude,Attitude of service provider
2482-CZGBB,Q3,1,Churned,Yes,1,67,3156,Competitor,Competitor had better devices
0866-QLSIR,Q3,2,Churned,Yes,1,75,5189,Attitude,Attitude of support person
7181-BQYBV,Q3,1,Churned,Yes,1,85,4811,Attitude,Attitude of service provider
6204-IEUXJ,Q3,3,Churned,Yes,1,65,4330,Attitude,Attitude of service provider
4529-CKBCL,Q3,2,Churned,Yes,1,85,4381,Attitude,Attitude of service provider
2506-CLAKW,Q3,1,Churned,Yes,1,80,3578,Attitude,Attitude of support person
1583-IHQZE,Q3,2,Churned,Yes,1,90,3965,Attitude,Attitude of support person
0151-ONTOV,Q3,1,Churned,Yes,1,78,4739,Competitor,Competitor had better devices
0320-JDNQG,Q3,1,Churned,Yes,1,83,3425,Other,Don't know
7180-PISOG,Q3,3,Churned,Yes,1,75,5554,Attitude,Attitude of service provider
3571-RFHAR,Q3,2,Churned,Yes,1,91,6001,Attitude,Attitude of support person
9578-VRMNM,Q3,1,Churned,Yes,1,73,4722,Competitor,Competitor had better devices
6140-QNRQQ,Q3,1,Churned,Yes,1,91,5739,Competitor,Competitor had better devices
4307-KTUMW,Q3,1,Churned,Yes,1,68,5543,Attitude,Attitude of service provider
7470-MCQTK,Q3,2,Churned,Yes,1,86,2655,Attitude,Attitude of support person
7488-MXJIV,Q3,1,Churned,Yes,1,96,3223,Competitor,Competitor had better devices
2027-FECZV,Q3,2,Churned,Yes,1,92,2406,Attitude,Attitude of support person
2672-DZUOY,Q3,1,Churned,Yes,1,91,5386,Competitor,Competitor had better devices
3870-MQAMG,Q3,1,Churned,Yes,1,90,6189,Competitor,Competitor had better devices
4800-CZMPC,Q3,1,Churned,Yes,1,71,4736,Attitude,Attitude of service provider
7377-DMMRI,Q3,1,Churned,Yes,1,89,4134,Attitude,Attitude of support person
8949-JTMAY,Q3,1,Churned,Yes,1,72,5144,Competitor,Competitor had better devices
3211-ILJTT,Q3,1,Churned,Yes,1,67,4469,Competitor,Competitor had better devices
5103-MHMHY,Q3,1,Churned,Yes,1,82,4563,Competitor,Competitor had better devices
0235-KGSLC,Q3,2,Churned,Yes,1,86,3967,Other,Moved
2884-GBPFB,Q3,3,Churned,Yes,1,79,5413,Other,Moved
5136-KCKGI,Q3,2,Churned,Yes,1,76,4461,Competitor,Competitor had better devices
3722-WPXTK,Q3,1,Churned,Yes,1,72,4254,Competitor,Competitor offered higher download speeds
2929-ERCFZ,Q3,1,Churned,Yes,1,80,2939,Competitor,Competitor had better devices
7548-SEPYI,Q3,2,Churned,Yes,1,74,5056,Competitor,Competitor made better offer
8835-VSDSE,Q3,2,Churned,Yes,1,86,4559,Competitor,Competitor made better offer
1623-NLDOT,Q3,2,Churned,Yes,1,82,2044,Competitor,Competitor had better devices
5236-PERKL,Q3,1,Churned,Yes,1,89,4738,Competitor,Competitor offered higher download speeds
7854-FOKSF,Q3,1,Churned,Yes,1,93,4747,Competitor,Competitor offered higher download speeds
2519-FAKOD,Q3,1,Churned,Yes,1,76,5274,Competitor,Competitor had better devices
7089-IVVAZ,Q3,1,Churned,Yes,1,71,2363,Competitor,Competitor offered more data
9492-TOKRI,Q3,1,Churned,Yes,1,90,2708,Competitor,Competitor had better devices
3325-FUYCG,Q3,1,Churned,Yes,1,85,3770,Dissatisfaction,Service dissatisfaction
8481-YYXWG,Q3,3,Churned,Yes,1,70,4584,Dissatisfaction,Network reliability
2609-IAICY,Q3,3,Churned,Yes,1,79,2756,Dissatisfaction,Limited range of services
1740-CSDJP,Q3,2,Churned,Yes,1,88,2548,Price,Lack of affordable download/upload speed
2636-OHFMN,Q3,2,Churned,Yes,1,90,3955,Price,Long distance charges
1323-OOEPC,Q3,2,Churned,Yes,1,87,6481,Price,Extra data charges
9921-ZVRHG,Q3,1,Churned,Yes,1,94,4155,Competitor,Competitor had better devices
4701-MLJPN,Q3,3,Churned,Yes,1,78,2933,Attitude,Attitude of support person
9206-GVPEQ,Q3,1,Churned,Yes,1,88,5212,Dissatisfaction,Network reliability
1596-BBVTG,Q3,3,Churned,Yes,1,79,2785,Other,Poor expertise of online support
8433-WXGNA,Q3,1,Churned,Yes,1,82,4676,Other,Don't know
3707-GNWHM,Q3,1,Churned,Yes,1,93,4750,Other,Don't know
5766-ZJYBB,Q3,2,Churned,Yes,1,66,4152,Dissatisfaction,Service dissatisfaction
8931-GJJIQ,Q3,2,Churned,Yes,1,90,3520,Attitude,Attitude of support person
4277-PVRAN,Q3,1,Churned,Yes,1,67,5071,Competitor,Competitor had better devices
0203-HHYIJ,Q3,3,Churned,Yes,1,79,3779,Price,Long distance charges
0952-KMEEH,Q3,1,Churned,Yes,1,91,5525,Price,Long distance charges
8178-EYZUO,Q3,1,Churned,Yes,1,70,3378,Price,Extra data charges
3230-WYKIR,Q3,1,Churned,Yes,1,79,3306,Dissatisfaction,Product dissatisfaction
0407-BDJKB,Q3,2,Churned,Yes,1,88,4129,Dissatisfaction,Service dissatisfaction
9600-UDOPK,Q3,3,Churned,Yes,1,68,4095,Attitude,Attitude of support person
4074-SJFFA,Q3,3,Churned,Yes,1,83,2614,Dissatisfaction,Network reliability
4910-GMJOT,Q3,1,Churned,Yes,1,96,4033,Other,Don't know
4323-SADQS,Q3,1,Churned,Yes,1,93,3520,Dissatisfaction,Service dissatisfaction
4446-BZKHU,Q3,1,Churned,Yes,1,86,5011,Competitor,Competitor had better devices
5202-IVJNU,Q3,3,Churned,Yes,1,72,3106,Dissatisfaction,Network reliability
5976-JCJRH,Q3,3,Churned,Yes,1,94,2162,Dissatisfaction,Limited range of services
0137-OCGAB,Q3,3,Churned,Yes,1,90,3056,Price,Lack of affordable download/upload speed
3351-NQLDI,Q3,1,Churned,Yes,1,91,4348,Price,Long distance charges
7593-JNWRU,Q3,2,Churned,Yes,1,90,4525,Price,Extra data charges
4588-YBNIB,Q3,2,Churned,Yes,1,91,4205,Price,Price too high
5028-GZLDO,Q3,1,Churned,Yes,1,96,5317,Dissatisfaction,Service dissatisfaction
6877-TJMBR,Q3,3,Churned,Yes,1,80,2627,Dissatisfaction,Network reliability
6769-DCQLI,Q3,2,Churned,Yes,1,85,4630,Other,Don't know
2433-KMEAS,Q3,1,Churned,Yes,1,71,2445,Other,Don't know
2195-ZRVAX,Q3,2,Churned,Yes,1,90,3631,Other,Don't know
3550-SAHFP,Q3,2,Churned,Yes,1,66,5456,Price,Price too high
2011-TRQYE,Q3,2,Churned,Yes,1,82,5474,Dissatisfaction,Product dissatisfaction
4873-ILOLJ,Q3,1,Churned,Yes,1,67,5546,Competitor,Competitor had better devices
2725-KXXWT,Q3,3,Churned,Yes,1,86,5460,Attitude,Attitude of support person
9565-DJPIB,Q3,1,Churned,Yes,1,87,4689,Competitor,Competitor had better devices
8348-HFYIV,Q3,3,Churned,Yes,1,90,5775,Dissatisfaction,Limited range of services
6849-WLEYG,Q3,3,Churned,Yes,1,92,2611,Attitude,Attitude of support person
4659-NZRUF,Q3,3,Churned,Yes,1,78,5830,Price,Long distance charges
8429-XIBUM,Q3,1,Churned,Yes,1,77,4694,Price,Extra data charges
2608-BHKFN,Q3,1,Churned,Yes,1,89,3600,Competitor,Competitor had better devices
7341-LXCAF,Q3,1,Churned,Yes,1,87,4013,Dissatisfaction,Product dissatisfaction
9462-MJUAW,Q3,1,Churned,Yes,1,92,4399,Competitor,Competitor had better devices
8128-YVJRG,Q3,1,Churned,Yes,1,81,4513,Attitude,Attitude of support person
1569-TTNYJ,Q3,2,Churned,Yes,1,72,3401,Other,Don't know
4749-VFKVB,Q3,2,Churned,Yes,1,90,4778,Other,Don't know
7598-UAASY,Q3,1,Churned,Yes,1,71,4340,Competitor,Competitor had better devices
7938-OUHIO,Q3,3,Churned,Yes,1,72,3916,Attitude,Attitude of service provider
0431-APWVY,Q3,3,Churned,Yes,1,91,5958,Other,Poor expertise of online support
3426-NIYYL,Q3,2,Churned,Yes,1,66,2087,Attitude,Attitude of support person
3387-VATUS,Q3,3,Churned,Yes,1,69,5701,Attitude,Attitude of service provider
1143-NMNQJ,Q3,2,Churned,Yes,1,95,2187,Attitude,Attitude of service provider
0415-MOSGF,Q3,2,Churned,Yes,1,76,3204,Attitude,Attitude of support person
2495-INZWQ,Q3,2,Churned,Yes,1,66,5605,Attitude,Attitude of service provider
4139-SUGLD,Q3,1,Churned,Yes,1,77,2067,Attitude,Attitude of service provider
6857-VWJDT,Q3,2,Churned,Yes,1,87,3473,Attitude,Attitude of service provider
5624-BQSSA,Q3,1,Churned,Yes,1,70,4285,Price,Long distance charges
5577-OTWWW,Q3,2,Churned,Yes,1,69,2428,Other,Moved
6100-QQHEB,Q3,3,Churned,Yes,1,91,5775,Other,Moved
2691-NZETQ,Q3,2,Churned,Yes,1,89,2752,Competitor,Competitor offered higher download speeds
4404-HIBDJ,Q3,1,Churned,Yes,1,85,5175,Competitor,Competitor offered more data
7295-JOMMD,Q3,1,Churned,Yes,1,87,2895,Competitor,Competitor made better offer
5013-SBUIH,Q3,1,Churned,Yes,1,84,5855,Competitor,Competitor had better devices
6023-YEBUP,Q3,1,Churned,Yes,1,81,5351,Competitor,Competitor had better devices
7209-JCUDS,Q3,1,Churned,Yes,1,83,2832,Competitor,Competitor had better devices
6158-DWPZT,Q3,2,Churned,Yes,1,82,3195,Competitor,Competitor offered more data
3763-GCZHZ,Q3,2,Churned,Yes,1,95,5504,Competitor,Competitor offered more data
0772-GYEQQ,Q3,2,Churned,Yes,1,93,5202,Competitor,Competitor offered more data
4831-EOBFE,Q3,1,Churned,Yes,1,70,5150,Other,Don't know
9170-GYZJC,Q3,1,Churned,Yes,1,84,4734,Price,Price too high
2002-MZHWP,Q3,2,Churned,Yes,1,76,3820,Price,Long distance charges
2004-OCQXK,Q3,1,Churned,Yes,1,85,5622,Competitor,Competitor had better devices
5027-QPKTE,Q3,1,Churned,Yes,1,82,4292,Competitor,Competitor had better devices
2672-HUYVI,Q3,2,Churned,Yes,1,68,2266,Price,Long distance charges
7508-MYBOG,Q3,1,Churned,Yes,1,89,2177,Competitor,Competitor had better devices
0148-DCDOS,Q3,1,Churned,Yes,1,82,5641,Competitor,Competitor had better devices
9992-RRAMN,Q3,1,Churned,Yes,1,68,5248,Dissatisfaction,Product dissatisfaction
0310-MVLET,Q3,3,Churned,Yes,1,77,5612,Dissatisfaction,Service dissatisfaction
5696-QURRL,Q3,3,Churned,Yes,1,73,2644,Dissatisfaction,Network reliability
0495-RVCBF,Q3,3,Churned,Yes,1,75,2066,Other,Poor expertise of online support
7854-EDSSA,Q3,3,Churned,Yes,1,77,2195,Dissatisfaction,Poor expertise of online support
8869-TORSS,Q3,1,Churned,Yes,1,69,2681,Dissatisfaction,Poor expertise of phone support
2115-BFTIW,Q3,1,Churned,Yes,1,75,4881,Dissatisfaction,Product dissatisfaction
0611-DFXKO,Q3,2,Churned,Yes,1,78,4594,Dissatisfaction,Service dissatisfaction
7780-OTDSO,Q3,1,Churned,Yes,1,86,2421,Attitude,Attitude of support person
9747-DDZOS,Q3,2,Churned,Yes,1,74,4378,Dissatisfaction,Network reliability
0564-JJHGS,Q3,2,Churned,Yes,1,90,5007,Dissatisfaction,Limited range of services
3348-CFRNX,Q3,1,Churned,Yes,1,71,2990,Price,Lack of affordable download/upload speed
1428-GTBJJ,Q3,2,Churned,Yes,1,81,4601,Price,Long distance charges
2249-YPRNG,Q3,2,Churned,Yes,1,84,4223,Dissatisfaction,Service dissatisfaction
7410-YTJIK,Q3,1,Churned,Yes,1,75,2872,Competitor,Competitor had better devices
4626-GYCZP,Q3,1,Churned,Yes,1,79,3506,Competitor,Competitor had better devices
5590-BYNII,Q3,2,Churned,Yes,1,91,4152,Other,Don't know
3237-AJGEH,Q3,3,Churned,Yes,1,67,5122,Other,Poor expertise of online support
1591-NFNLQ,Q3,3,Churned,Yes,1,91,4769,Other,Poor expertise of online support
0596-BQCEQ,Q3,1,Churned,Yes,1,93,4120,Competitor,Competitor had better devices
1481-ZUWZA,Q3,1,Churned,Yes,1,80,5433,Dissatisfaction,Service dissatisfaction
2309-OSFEU,Q3,1,Churned,Yes,1,84,2529,Attitude,Attitude of support person
7613-LLQFO,Q3,2,Churned,Yes,1,91,3330,Dissatisfaction,Limited range of services
2640-PMGFL,Q3,1,Churned,Yes,1,91,2518,Price,Lack of affordable download/upload speed
3801-HMYNL,Q3,1,Churned,Yes,1,68,3123,Competitor,Competitor had better devices
4484-CGXFK,Q3,1,Churned,Yes,1,96,3190,Dissatisfaction,Product dissatisfaction
6214-EDAKZ,Q3,2,Churned,Yes,1,79,5115,Dissatisfaction,Service dissatisfaction
6127-ISGTU,Q3,3,Churned,Yes,1,67,3075,Attitude,Attitude of support person
8740-XLHDR,Q3,2,Churned,Yes,1,67,5824,Dissatisfaction,Network reliability
1208-DNHLN,Q3,2,Churned,Yes,1,83,4580,Other,Don't know
1761-AEZZR,Q3,2,Churned,Yes,1,72,5593,Other,Don't know
7120-RFMVS,Q3,2,Churned,Yes,1,73,4340,Price,Price too high
7317-GGVPB,Q3,1,Churned,Yes,1,90,4982,Dissatisfaction,Product dissatisfaction
1322-AGOQM,Q3,2,Churned,Yes,1,95,2243,Dissatisfaction,Service dissatisfaction
5692-FPTAH,Q3,2,Churned,Yes,1,67,2168,Dissatisfaction,Network reliability
1550-LOAHA,Q3,2,Churned,Yes,1,74,4017,Dissatisfaction,Limited range of services
0268-QKIWO,Q3,3,Churned,Yes,1,83,2647,Attitude,Attitude of support person
0876-WDUUZ,Q3,2,Churned,Yes,1,90,3716,Price,Long distance charges
0617-FHSGK,Q3,2,Churned,Yes,1,90,5283,Price,Extra data charges
2858-MOFSQ,Q3,2,Churned,Yes,1,76,5472,Price,Price too high
7005-CCBKV,Q3,3,Churned,Yes,1,77,4539,Dissatisfaction,Service dissatisfaction
4250-FDVOU,Q3,1,Churned,Yes,1,95,4110,Attitude,Attitude of support person
2141-RRYGO,Q3,3,Churned,Yes,1,76,5274,Other,Poor expertise of online support
6376-GAHQE,Q3,2,Churned,Yes,1,65,2140,Other,Don't know
5052-PNLOS,Q3,3,Churned,Yes,1,65,3662,Other,Poor expertise of online support
6979-ZNSFF,Q3,1,Churned,Yes,1,69,2545,Price,Price too high
2386-LAHRK,Q3,1,Churned,Yes,1,80,5094,Dissatisfaction,Product dissatisfaction
6032-IGALN,Q3,1,Churned,Yes,1,79,4769,Competitor,Competitor had better devices
0516-WJVXC,Q3,1,Churned,Yes,1,78,5476,Dissatisfaction,Network reliability
8809-RIHDD,Q3,3,Churned,Yes,1,83,5055,Price,Lack of affordable download/upload speed
4822-NGOCH,Q3,2,Churned,Yes,1,74,5801,Price,Long distance charges
1432-FPAXX,Q3,2,Churned,Yes,1,77,3615,Dissatisfaction,Product dissatisfaction
3884-HCSWG,Q3,1,Churned,Yes,1,70,4390,Attitude,Attitude of support person
5077-DXTCG,Q3,1,Churned,Yes,1,86,2293,Competitor,Competitor had better devices
1142-WACZW,Q3,2,Churned,Yes,1,95,4268,Other,Don't know
4892-VLANZ,Q3,3,Churned,Yes,1,96,5600,Price,Long distance charges
2919-HBCJO,Q3,1,Churned,Yes,1,90,4580,Other,Moved
4236-XPXAV,Q3,2,Churned,Yes,1,74,2283,Other,Moved
3030-YZADT,Q3,1,Churned,Yes,1,66,5023,Competitor,Competitor had better devices
7410-KTVFV,Q3,1,Churned,Yes,1,90,2815,Competitor,Competitor had better devices
8393-DLHGA,Q3,1,Churned,Yes,1,68,2241,Competitor,Competitor offered more data
2834-SPCJV,Q3,1,Churned,Yes,1,75,6216,Competitor,Competitor had better devices
0587-DMGBH,Q3,3,Churned,Yes,1,75,2269,Competitor,Competitor offered higher download speeds
3523-QRQLL,Q3,2,Churned,Yes,1,94,5922,Competitor,Competitor offered more data
0895-DQHEW,Q3,1,Churned,Yes,1,77,4019,Competitor,Competitor offered more data
8149-RSOUN,Q3,3,Churned,Yes,1,78,3014,Competitor,Competitor offered more data
7250-EQKIY,Q3,2,Churned,Yes,1,75,2426,Competitor,Competitor made better offer
4013-UBXWQ,Q3,3,Churned,Yes,1,67,4612,Competitor,Competitor made better offer
5519-NPHVG,Q3,3,Churned,Yes,1,73,3975,Price,Price too high
8849-GYOKR,Q3,1,Churned,Yes,1,90,4893,Dissatisfaction,Product dissatisfaction
3148-BLQJT,Q3,1,Churned,Yes,1,80,5747,Competitor,Competitor made better offer
0461-CVKMU,Q3,1,Churned,Yes,1,80,5737,Attitude,Attitude of support person
8806-EAGWC,Q3,2,Churned,Yes,1,78,5698,Dissatisfaction,Network reliability
4183-WCSEP,Q3,1,Churned,Yes,1,72,3091,Price,Long distance charges
5498-TXHLF,Q3,3,Churned,Yes,1,91,3358,Price,Extra data charges
9722-UJOJR,Q3,1,Churned,Yes,1,73,2663,Price,Price too high
6772-KSATR,Q3,1,Churned,Yes,1,83,5574,Dissatisfaction,Service dissatisfaction
7112-OPOTK,Q3,2,Churned,Yes,1,91,5647,Attitude,Attitude of support person
4210-QFJMF,Q3,1,Churned,Yes,1,68,5762,Competitor,Competitor made better offer
5828-AVIPD,Q3,3,Churned,Yes,1,73,4072,Other,Poor expertise of online support
1086-LXKFY,Q3,1,Churned,Yes,1,92,4779,Other,Don't know
7774-OJSXI,Q3,3,Churned,Yes,1,65,5387,Dissatisfaction,Poor expertise of phone support
7786-WBJYI,Q3,2,Churned,Yes,1,89,5365,Competitor,Competitor made better offer
5016-ETTFF,Q3,3,Churned,Yes,1,69,3797,Dissatisfaction,Service dissatisfaction
3866-MDTUB,Q3,1,Churned,Yes,1,72,3257,Attitude,Attitude of support person
0697-ZMSWS,Q3,1,Churned,Yes,1,87,2330,Dissatisfaction,Limited range of services
7593-XFKDI,Q3,1,Churned,Yes,1,73,3017,Price,Extra data charges
0337-CNPZE,Q3,2,Churned,Yes,1,85,5383,Price,Price too high
1513-XNPPH,Q3,1,Churned,Yes,1,79,5047,Dissatisfaction,Product dissatisfaction
6347-DCUIK,Q3,1,Churned,Yes,1,90,4231,Attitude,Attitude of support person
0897-FEGMU,Q3,3,Churned,Yes,1,84,5286,Dissatisfaction,Network reliability
7663-RGWBC,Q3,1,Churned,Yes,1,90,4773,Other,Don't know
1120-BMWUB,Q3,3,Churned,Yes,1,65,5091,Other,Don't know
9124-LHCJQ,Q3,1,Churned,Yes,1,91,2318,Price,Price too high
2235-ZGKPT,Q3,1,Churned,Yes,1,90,5386,Dissatisfaction,Product dissatisfaction
3891-PUQOD,Q3,1,Churned,Yes,1,65,5020,Dissatisfaction,Service dissatisfaction
0689-NKYLF,Q3,2,Churned,Yes,1,86,4028,Attitude,Attitude of support person
3658-KIBGF,Q3,1,Churned,Yes,1,89,2833,Dissatisfaction,Network reliability
5519-YLDGW,Q3,1,Churned,Yes,1,91,3769,Dissatisfaction,Limited range of services
